1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,,,,,,,,,,,,,,,,,,,,,,,,8.293885211815594,0.5650243517665048,,,,,,,,48.10298865343166,,,157.97814978175867,4125.1501233942,9918.93784350952,427.1413577159292,0.000008650416077570154,71.20504321756216,0.4726489035813469,0.01638918098130261,23102.38069991531,41674.04252571609,10100.896334947818,12453.424309898517,5004.65375987098,0.03405184681042879,5630.242126869593,4137.809118547217,12313.303446090107,0.0004647655520280541,0.3087736238211707,0.0013398516677660304,148.41335442061825,525.4110937408956
,,,,,,,,,,,,,,,,,,,,,,,,2.3840821468095195,0.45610365177536927,,,,,,,,394.67207738744884,,,136.29420391433348,2761.9779442880276,17042.943458212092,124.20758913438671,0.0000012853914718789295,86.81869831930969,3.1393729373684067,0.021973827562490472,2200.04288905241,47454.62364361544,12923.41263012634,4056.475253769056,39972.64666417683,0.03624694035289348,1293.628390140416,3282.405346692674,41574.666026982595,0.0011665803491264575,0.22482991875513608,0.0011269160484304345,192.61117582824244,1403.4689148523019
,,,,,,,,,,,,,,,,,,,,,,,,2.26982332049488,0.4569049998264264,,,,,,,,103.1472121647736,,,42.776488184821986,1230.21410403702,17156.703831201732,129.51290260512846,4.18417438705304e-8,65.77817087374208,0.3653023965977822,0.02353366864714695,16346.821060687613,21780.171322091544,3903.0886709421775,4305.115713450456,2383109.6741065653,0.06546581955182547,1630.6616576762062,2803.3205614373474,8441.840134541078,0.0004509647858830569,0.16182505200312508,0.0013329249329604698,176.39976229796804,896.8934061152265
,,,,,,,,,,,,,,,,,,,,,,,,2.15700427267793,0.4370210827942955,,,,,,,,15.447086273342826,,,80.72327164621619,1440.9808221363678,18273.941050581594,111.79235871453274,4.379973461395335e-9,56.97381346757364,0.40822289438425613,0.01986124237631492,106894.81001618983,15698.721343315048,11158.018888966037,3951.6511967841584,22974.67591244629,0.026076267658773324,1793.5504491767485,11613.391922548608,2578.877194230151,0.0007450298127036481,0.2199221872621377,0.001388217237516405,133.25572293214134,874.0375592578423
,,,,,,,,,,,,,,,,,,,,,,,,2.2330739468076026,0.4426026188710011,,,,,,,,14.052949990577947,,,55.61835229993449,3371.3122974330513,16314.601019766427,106.06317578719128,791287.203253245,125.6137965654187,0.9096212625075499,0.020329428057666073,11280.507337221008,29964.981985775532,5084.693887221267,5151.957861194914,350531.20986850973,0.039344964651377524,1526.4689424757119,6910.509606737533,63363.547494455524,0.0017213346163981167,0.2091096081538231,0.0015636166335757026,61.870840599360164,831.8240718495316
,,,,,,,,,,,,,,,,,,,,,,,,41.51983096500362,0.43832614226999683,,,,,,,,29.560723593810952,,,83.6411932736539,15277.212128467561,6526.678437780039,132.52045000624065,427213.4055677518,215.83442138546994,1.1337538469075477,0.013293567988861471,3061.746231592611,31612.21012141935,4861.018098050364,19677.394095742344,6199.908531870742,0.06115499818905771,1920.1162756786857,20454.969659342016,2385.4814830392966,0.0004953299880848149,0.18409563399112977,0.001253949268779696,94.49166770440627,640.0543780994352
,,,,,,,,,,,,,,,,,,,,,,,,14.21823638374883,0.4425360768826296,,,,,,,,13.550911966008176,,,31.895920525597568,3224.408143838993,13724.49683638387,481.1744127917315,345967.925659356,45.67677944237537,0.31405574384760554,0.01923173130457359,9008.373144683628,33646.06154927275,10428.352233164105,5226.667242632039,15039.951307094969,0.038891700070443944,2080.251738938157,24633.969392517705,875.7268856924576,0.0006388547595812543,0.17282648344209822,0.0013971414249998061,37.87706336032575,743.9298612218138
,,,,,,,,,,,,,,,,,,,,,,,,2.1612282089405697,0.43595897543273665,,,,,,,,10.692151948152725,,,36.26287118438634,2343.0548730462256,7525.748394719171,390.493361574527,310114.4001270643,39.00572684600794,0.47509075891297625,0.011754288583644135,292.78327784991,174968.48932707097,8265.819418019915,6883.891817231064,22524.642294195743,0.032939847939792086,1713.8493162801094,10961.650993550116,79099.70682038237,0.0007950072119510703,0.9329988456049108,0.0013678255808165605,36.96747402947991,1098.6056118703398
,,,,,,,,,,,,,,,,,,,,,,,,3.050008629428487,0.4184053914178911,,,,,,,,8.569526336551977,,,42.45086869069056,2909.789589437616,30692.58394968073,128.84029835369114,890853.316312455,38.20287271077869,0.32747490463682055,0.011859887396491376,266.4392642993813,10458.8830762159,3341.773405327582,5469.266658409872,191018.8399895923,0.02435918579327418,1376.3121742535075,6355.287230875849,6738.696193761258,0.0005358919213478774,0.1739022558921499,0.0009597954290559706,28.71598171600053,955.0318824674878
,,,,,,,,,,,,,,,,,,,,,,,,11.68450270770609,4.494746743109535,,,,,,,,4.034964642233941,,,23.935597483221592,74833.46396553506,9312.957352000569,95.8555864119234,144015.3958204879,40.07776606947624,0.34324188043925435,0.011223565383140332,654.1292228639835,15344.3046263091,14313.20604556967,5046.559214666594,85790.38702479041,0.037912805517132005,5548.072687846517,2898.311180499855,2000.961440833557,0.00048580381425377355,0.1486890649441535,0.0010301683754375987,48.77149037802497,810.4361817303259
,,,,,,,,,,,,,,,,,,,,,,,,36.6201204180899,0.44569811235672824,,,,,,,,3.7121066897337256,,,27.316179591810542,726.972727251626,9304.48736906674,222.0959727559952,101849.8430197828,30.47517801166807,0.6130961651019617,0.019807165354174015,279.6389486026876,25528.69513668136,7861.248470019921,5577.381185095287,7124754.562190881,0.025350448324882324,1831.5351786529009,7851.2308143426235,3636.3893427273465,0.0008611546557968569,0.1772281593892992,0.0014891879554302968,66.54922314691132,419.44370105225164
,,,,,,,,,,,,,,,,,,,,,,,,3.668976408982368,0.4356294337147057,,,,,,,,2.6278324444613568,,,33.18649043054104,734.3916278190788,5336.47455167869,89.42675355862227,130183.89924443237,26.85847077000046,0.3335460620082952,0.010335912225113009,1183.3724853598526,45204.05741951765,9535.077782909615,9973.06075848617,9625.60606493801,0.03244601870259944,1495.5193954379527,18381.31237750693,113272.97556251095,0.0006568631071297231,0.29266627667501766,0.0010778578094291901,68.39330093670706,838.5194259746077
,,,,,,,,,,,,,,,,,,,,,,,,3.1489755417100365,0.4218627925924556,,,,,,,,3.156433968058202,,,32.14328215858703,5692.015646285992,20206.012820305492,83.03904781045162,89034.75679480072,134.70285175543236,0.6562859655029575,0.016885778912136835,11869.387657579517,21788.144159219268,8719.409336750019,4079.4418961797173,15442.993253487022,0.027598521562592716,1221.1062503074177,3636.97346523923,514442.51484835835,0.0011259101004756841,0.31715483534737454,0.0008791236309967484,101.4399183344166,395.19872035056505
,,,,,,,,,,,,,,,,,,,,,,,,1.9059147283216975,1.0731150733855521,,,,,,,,3.1905336099878014,,,20.423543819377144,24081.981378699336,12296.391262280185,96.27056654080201,81850.53304148006,44.69392884526541,0.26017076967978575,0.011015710002353052,5301.485195875302,22911.4064829201,7142.625490172275,3979.2449318277745,23690.418366503673,0.06717905699336961,1814.4697577243865,6012.633034807635,25497.429253934904,0.00036651166299300173,0.14566727389847528,0.001018478031365458,37.32715298757242,530.7754396557258
,,,,,,,,,,,,,,,,,,,,,,,,1.921070388902937,2.8152903455107614,,,,,,,,3.2275899636191023,,,43.27048166222163,2694.7287171574735,20902.478889331498,138.87902727907576,116752.78253265843,25.23098631530101,0.24371648187350164,0.015653110585388225,14203.299216201518,19282.956239139785,2811.327407878905,4929.311105864367,30038.47146070008,0.048547314415851986,1437.383162844378,24436.108705448867,4662.3334069525245,0.00030719348949657043,0.16874351196918666,0.0014997643925459443,10.845728905800886,753.9056243252334
,,,,,,,,,,,,,,,,,,,,,,,,21.54597688529739,0.5302046075770734,,,,,,,,3.4999609538958674,,,27.46224506842069,444.63432129882005,76072.75782889631,74.55772488647874,97455.23259920438,48.543755113602145,0.24557469242391763,0.02472032130260692,5363.497653904035,27013.384726999877,12677.741849175363,18113.025419981095,1322635.995985781,0.0545703240924236,3122.626071060838,22315.284204131418,17697.25271467303,0.0006038255108124899,0.17942272342404106,0.0009835367293222867,16.002352774900466,373.55904646000965
,,,,,,,,,,,,,,,,,,,,,,,,1.8901788355787579,0.3886573916073289,,,,,,,,11.180508461419342,,,11.757679635816894,69954.56014387356,10503.248183067144,249.60184484713778,135395.1812317517,41.049035039083336,0.21268247452215666,0.01595843530137043,29468.371146736263,26717.26487844393,32861.41432676886,5109.053893880465,100214.64546220207,0.03295981050588309,1005.8322784863828,10934.212467013485,331567.50068209064,0.0006337532347162246,0.19140791822445155,0.0011010199880586618,10.849046797365347,775.0379616649177
,,,,,,,,,,,,,,,,,,,,,,,,1.9493869563174961,0.6767612319347951,,,,,,,,1.7014605742689195,,,10.439627974555757,9750.589635117421,9364.802171700634,75.64718529928241,100444.67932155087,391.7911016169896,0.26603196617391445,0.018218434873952923,5602.938559392033,8440.309096244766,7641.645563769718,119849.96787538519,7251.333991404398,0.032527851604276306,1048.049451221042,3017.8447274517257,6943.637302679605,0.0005539641673825636,0.3903791407004992,0.0015862025796850713,19.91418104627949,348.1823816166408
,,,,,,,,,,,,,,,,,,,,,,,,3.332649205158601,10.601935037458599,,,,,,,,1.2753075921339105,,,12.191080510524879,55221.671113323464,10559.297967995437,141.592202559292,306086.24287982256,21.90041349563157,0.19318724920533356,0.008872309508003945,17126.46761441541,17872.160077594883,27717.130166789004,3951.7630850512423,36661.36378507715,0.046589534382319824,1342.2467490722697,3720.596964145924,5050.961032044584,0.0013816461761150015,0.1841907699539572,0.0007892506334601647,33.70422460647592,450.9591139922038
,,,,,,,,,,,,,,,,,,,,,,,,11.217847061039974,0.3895647410775211,,,,,,,,29.696940754644498,,,7.205927940064259,13634.781290061748,61837.52805862101,113.0150517064376,48162.634868094945,14.266517619960574,0.16463247719556945,0.014468286413675166,3984.258411219179,136376.83213051403,3458.4559472971864,8996.521535111915,17231.35455311456,0.03154944221164823,1158.5867068274426,4234.931448867219,5047.23527990688,0.0005621054008196921,0.19534212025651132,0.0007047992801589083,5.716951585945843,563.2371492754961
,,,,,,,,,,,,,,,,,,,,,,,,3.4371769509056564,1.1586723773616006,,,,,,,,0.8294970111044196,,,12.282347982709014,5088.481534929179,4243.210996289061,60.66253283176756,43578.5548905001,14.07835842681288,0.1624556833576351,0.01872643022211023,64095.75053323305,7552.694319615612,5854.629641095363,10952.02231665527,16897.87741479959,0.030732227934847197,2478.6825236916825,5713.706258126613,9217.504837907842,0.0006762456042130759,0.42382164246514353,0.0006585929492149996,28.27210220777678,1172.9333159908986
,,,,,,,,,,,,,,,,,,,,,,,,1.7853454497155756,0.37503928938590236,,,,,,,,0.6964709014559561,,,87.54194607345204,2444.8752376496527,7759.503596411383,51.71728927114455,55948.798616618784,15.82957080618703,0.14924467516878318,0.015272237399783624,21081.394169619023,52915.98215245944,6422.91880291516,4205.821559554155,49539.24786980926,0.023172271065141213,1162.371852942371,5724.3863326923565,10242.854728988304,0.00025119722882368704,0.19452835951317643,0.0007884578111794885,15.660495440795165,594.4536883656742
,,,,,,,,,,,,,,,,,,,,,,,,7.198556270985582,0.36501971673046507,,,,,,,,0.5103984681616149,,,8.63935577735163,341.95511387687884,11058.040721179097,58.440219512459485,57692.64640758041,304.78290340632776,0.17075077652722323,0.011359510065076633,129868.97077784303,20172.866491523426,2965.997540338799,3672.720914019606,3119.5343106072105,0.03795312885303827,1795.1607985470123,6339.806335527079,894.1241355432679,0.00028738375427642945,0.36164983986541377,0.0007700588233598371,13.111551614922513,549.8814922086734
,,,,,,,,,,,,,,,,,,,,,,,,1.847740546046847,2.3986938709470778,,,,,,,,0.29617372242947904,,,11.727714884816473,15471.734178112974,13237.707460903235,49.388036180879084,75322.10973795282,18.761540635494114,0.3991910547335311,0.011566597219379937,27565.87096316524,8119.778253229239,2619.7346270214025,8004.849471203816,601572.3599150612,0.021078517505208644,1390.9267970580909,3147.755888180668,78571.64060480209,0.0002665231193130643,0.19023408379366571,0.0006709803292286555,7.071052481141018,559.1381117065092
,,,,,,,,,,,,,,,,,,,,,,,,1.8035530405235027,0.3443651792512003,,,,,,,,0.33964797115489,,,11.707863610638725,438.9316855916366,11847.97511573482,91.55525029054223,26490.546520655334,18.858738306628606,0.7027328298726996,0.008662008822048603,1897.3182818398361,14642.763186270502,2552.9532773238097,8244.24251052424,4691.3909235207375,0.02739468835945269,2296.43458034173,5404.181511280469,805027.6776352815,0.0006173664772363245,0.28038893087778155,0.0009249119641035753,9.366247589810444,563.1114811494263
,,,,,,,,,,,,,,,,,,,,,,,,6.071543780788497,0.33847208215897473,,,,,,,,0.2933709294102406,,,4.568290605279574,520.3683390106503,2394.7445157825045,35.67679853717854,19680.75593354442,11.940862752021074,0.163638065720852,0.012820074640979905,360.0371713593637,30557.95750668903,17132.103548961142,4157.116902881234,109797.80540123353,0.028650080069530008,853.8857701255779,3459.9809346826505,393701.48090001015,0.0002510936023933762,0.18548052341660556,0.000696916669627363,6.732047093124643,735.912429642348
,,,,,,,,,,,,,,,,,,,,,,,,2.645276106309956,0.34315802676398605,,,,,,,,0.21751587743002698,,,14.311410683653806,1037.9845391409874,4559.492481227184,42.90541728991178,46346.96718664343,34.10484322608006,0.1546618975000868,0.008171371127887123,1196.8969257938384,7563.7459333223205,5962.508016126229,4327.495624364588,7446.403555457877,0.02723927950702158,965.7299417088649,5866.946670254106,45271.770038189265,0.0006673440257623794,0.1611387958886371,0.0008629987111654004,4.224522211090905,457.5358439610348
,,,,,,,,,,,,,,,,,,,,,,,,1.702797308657326,0.34149835217838254,,,,,,,,0.20623430547089497,,,4.862970774717253,49748.469618878735,4628.816210041215,46.40483718471974,37032.09205230344,11.489047821810981,0.1539362903716768,0.011375075582848199,4163.010740800097,8250.640204416584,6017.688980147947,4644.2760507839575,1900328.710407602,0.0238805104345308,1205.751929202337,3484.3102624520284,5966.916416630031,0.0006516436346014234,0.14468321743564827,0.0006546420472876967,7.5526578099372745,543.2737649448428
,,,,,,,,,,,,,,,,,,,,,,,,12.719458773912743,0.34613398427616043,,,,,,,,0.17002650138396047,,,16.295375807865327,694.2824156362315,2160.3971096564355,119.70922851007249,34113.109561166406,13.215706254649207,0.3945884062953262,0.009941456458835688,18111.781604072243,7760.0158383883145,2518.344991360068,6554.292364572886,20354.53928974612,0.016599111724862736,1266.4305477914306,3150.1423461989602,5671.577310858126,0.0003198831306483535,0.17735993749959325,0.0006917890734459023,1.609162552036352,507.27020414305656
,,,,,,,,,,,,,,,,,,,,,,,,1.7142654450400912,0.32931276260645775,,,,,,,,0.06556358823336833,,,2.921591720450868,292.7327080742823,5957.385280841686,117.25614289528238,28849.901876952954,20.778404931160534,0.12132237109301124,0.011741850609623683,4567.358885028891,15225.68859518943,2801.787884991627,4507.033358907578,6530.81411290314,0.020630256640028242,1132.072575956607,2274.7935682550565,6005.4313451734,0.0007430867457915605,0.1967084697864994,0.0005683187773495088,3.8329413709784,250.53780097737473
,,,,,,,,,,,,,,,,,,,,,,,,1.6865742236237156,2.094993740891587,,,,,,,,0.03732497957893334,,,5.950745454864882,862.8347876434353,3078.6097483502904,36.14649052409657,43317.36779155287,353.76150481186744,0.35458062037799487,0.011978996779875815,5689.369242263495,17141.284262981695,2741.1192099379277,4745.181263014158,171840.23559797063,0.07649633159862947,896.5571183008294,3129.7713770142127,1010.5417508836458,0.00029172257271381237,0.2749812589294136,0.0006170371964791259,1.8436370575693948,842.2539378179753
,,,,,,,,,,,,,,,,,,,,,,,,4.4191860078141305,0.31033589455578153,,,,,,,,0.01879333416343273,,,2.8340573990074174,1926.6590127443474,5532.844852483322,36.17084476989542,37116.99753880059,59.77839406883387,0.3136901297508659,0.00763482203175295,3663.1585980972127,34661.57764071634,3008.6359852032606,3937.203751037299,490892.9606571888,0.02351755075373004,794.9304987812993,5793.468283784284,1162.6961915565573,0.0004072457923751467,0.17855152748447808,0.0006060051684929795,3.044177526111402,440.07572368491395
,,,,,,,,,,,,,,,,,,,,,,,,1.6391674506793814,0.32428630816778686,,,,,,,,0.006289071582360664,,,5.5797034157997665,8134.6400373952065,6267.3610199301975,33.187752648524224,36252.289613495836,15.808905701775197,0.3494559417280602,0.008525546174869631,636.5376817434443,10505.627986821013,4211.4376022988445,3917.444331567759,25710.826662946845,0.02618931984131768,870.6594212824581,4932.161035342651,732.7438133881863,0.000195589476008498,0.15564655631439803,0.0010480597437427105,3.15395221620551,566.043738275803
,,,,,,,,,,,,,,,,,,,,,,,,91.48474274938039,0.7393311839208441,,,,,,,,0.0002527560028798961,,,2.8403329190135995,2976.675717300349,3538.767879329472,41.2143503371672,34570.8620151495,13.584053727443345,0.1741441947079156,0.015743600325325728,6677.462341960945,9743.7014591187,3306.657135573477,12098.407453083619,330202.2588518526,0.024156891108037693,21232.549303477423,5694.455991687704,1044.147190863805,0.00019304474593479415,0.1544592182008896,0.0005006090673189415,1.9044227708039938,587.4945425683195
,,,,,,,,,,,,,,,,,,,,,,,,1.542851322965801,0.32560657405427784,,,,,,,,2105.8521927408187,,,1.1758217826391848,460.55279472199936,2826.6790868196767,27.741457434601795,75131.37663501433,30.731548365349756,0.08584377660079731,0.006963426952151037,34528.54543710639,5545.95375590039,1759.179639873329,4131.972063581656,208313.48913432183,0.027765415777134463,1232.0606905810466,5112.340293383885,1044.3729603782178,0.0005929475841253153,0.3154895091745803,0.0004967438350296626,1.4161194135321526,257.42598769308285
,,,,,,,,,,,,,,,,,,,,,,,,1.5515517026761119,0.3290792992713729,,,,,,,,2190.239032318393,,,2.546968800697063,2942.0129909533753,7107.204318016827,62.05114081506425,19684.879508749484,7.894433398589219,0.18912752641651076,0.012872619126839817,16146.231651583968,24210.274358226932,6401.462675461967,2543.5081772725484,15043.578156432106,0.02273510552513559,724.2363133995563,3051.4904436399115,402.2661341705342,0.0004720193811397424,0.2118682745472979,0.0007726233722936939,0.46047779122324045,453.59692420754504
,,,,,,,,,,,,,,,,,,,,,,,,9.842980667001742,0.312502594246965,,,,,,,,51.09154843805556,,,1.0947908142392058,2475.6641728787595,1931.8317156125668,49.92816582694683,19927.652864694996,8.247271066483021,0.21232655049801563,0.010565407504231444,392.3818010103392,17845.998597661623,2067.048414182019,2688.070734492865,5764.825337608195,0.025321990656455573,1238.7950248404984,2910.636051811102,295.4539852070945,0.00011317885988251726,0.2104792344190591,0.000690523473276937,0.9009425701692545,423.9318438295966
,,,,,,,,,,,,,,,,,,,,,,,,3.893313780878583,0.3151330303370228,,,,,,,,12.54483129480241,,,0.8463344486520435,46908.96012637955,1457.267313230534,31.030953369562788,43367.10013958786,7.457970157811013,0.3682793506610937,0.008161763663306275,447.8680206681174,12762.584062620275,1477.0215350264864,14087.432218651526,5973.19049131286,0.1059691226240375,837.0117574709154,3063.1918141601027,600.9497512065398,0.0002172960994120489,0.2634940588802149,0.000514342384426656,0.3450418114960371,622.8608291382976
,,,,,,,,,,,,,,,,,,,,,,,,1.4740583890562908,0.29567212564652723,,,,,,,,20.91741167540872,,,1.165487896165689,234764.4339850971,6488.1208553819715,27.932835294233957,10938.38692188786,63.73174846069618,0.0820789505815886,0.005737933696149931,734.3497699443601,12520.350005361566,1465.0311881078117,2980.034970879399,6323.7715572018105,0.026301877970854908,970.3706341934345,2365.934687617459,151.25878861332745,0.00028162514693087245,0.14221962667192775,0.0004188327375249204,2.186671926422165,261.3717280850262
,,,,,,,,,,,,,,,,,,,,,,,,7.770419328249527,0.2803036020933739,,,,,,,,6.414818001363871,,,1.1083847072131099,3227.5124756966798,1906.3265275126155,24.98990329097702,17044.021369987844,13.97440200539479,0.07326602221677812,0.008534185036445588,940.9389088345152,31621.96120859511,1848.3640510719868,2895.0293422389964,7115.360191700805,0.024198387880945128,738.6548775341523,3414.1440188187034,124.84545847435133,0.0005264408744719485,0.1751283432769843,0.0007305967588977124,0.3304435307455041,535.8223399366018
,,,,,,,,,,,,,,,,,,,,,,,,1.4719579228438187,0.9377211615107715,,,,,,,,2.570252368416638,,,0.8795262590498469,716926.1242527411,2028.6553653074368,41.93571393394678,22259.357574694997,15.733893099733116,0.12750193015516303,0.007593689893816991,6964.119236390872,6808.764831425269,10363.870769125242,2980.3601295947665,13955.20499608209,0.03772127700201266,895.1596973477858,5022.5468287674385,61.80569901092069,0.00012412977216612952,0.20386709362135014,0.0003579058526764707,0.31634537717276445,405.2911379577923
,,,,,,,,,,,,,,,,,,,,,,,,1.5034159308866553,0.38336980919928265,,,,,,,,6.536542347611477,,,2.124368027521016,6200.43953516239,2074.876946569965,24.054656481604535,38588.537022997945,6.007833536459935,0.07503427612581023,0.0074700715796317705,1180.6194788866924,4486.571489811946,3290.3815893568812,2574.978413894745,2184.9883411308306,0.020531289045498897,1263.3558482464023,3719.010020357312,46.4408713139977,0.0002162790386929303,0.32038925935232615,0.00047239448293771754,0.21382165293518487,412.4104030539919
,,,,,,,,,,,,,,,,,,,,,,,,1.4520752433026825,0.2682939677200098,,,,,,,,2.2192446815281377,,,1.4570001686522966,227424.76819043534,1549.4282559999474,29.027753960055104,23823.69622107877,194.09544068738913,0.18034775300199654,0.007326751115422949,2314.39342427758,11283.66750651364,2042.5036655614686,6744.785277404497,52425.71088658473,0.019197854745213884,653.3919916031263,4951.075231243552,78.14089369380683,0.00008510357908628244,0.1916129358450252,0.00070350004272094,0.5059760604397284,377.8261977863563
,,,,,,,,,,,,,,,,,,,,,,,,6.201162637431219,2.583670574851597,,,,,,,,2.0154595855139292,,,0.5999260840159846,39001.89952656695,6414.393564472479,29.21898171030881,21312.034463960397,47.90027582729943,0.07311365041447344,0.009751359981415351,3831.5930730554023,24900.871583825738,2098.1559486487645,5218.267597937909,3672.636428560552,0.022155394716933584,929.1468741213274,2241.536148730835,63.33379366197356,0.0003062869138748407,0.13805619255277912,0.00044695972884286543,0.4950296812275262,672.9427728918008
,,,,,,,,,,,,,,,,,,,,,,,,1.4919562631637495,0.4931018573389239,,,,,,,,28.505516518162377,,,0.5901059580229915,322556.6326196456,2098.164151540262,20.020098455981987,15536.82764956885,7.785687689153947,0.06031267744610067,0.0069519251197063345,532.4966920166601,15064.965134216609,4610.251485675926,9697.311112412048,28520.24368751534,0.022631756114781753,893.0318715608513,2555.6300974926253,155.36101804305656,0.00022862010473574058,0.14906369289395935,0.0005902942615185954,0.36636609826289,837.1431000898267
,,,,,,,,,,,,,,,,,,,,,,,,3.8054412924932777,0.25323000498569964,,,,,,,,3.13942392043468,,,0.3712044945609838,3196.883468259818,1895.8035041525143,23.727984835515926,28955.752165878414,5.2130042632424605,0.11095185408385622,0.007687688438680573,484.2805544866661,4764.784358774908,1865.9965485218388,2680.6354002033695,13197.487806014544,0.02103044170175811,630.7222077216597,4976.037979884706,30.20211405381848,0.00009744604522869828,0.16090488905179393,0.0005842722835642426,0.35441562276138716,497.87029796269246
,,,,,,,,,,,,,,,,,,,,,,,,4.69644145925068,0.5438899958941303,,,,,,,,1.7585017872014572,,,0.32980317565843964,4247.885589865302,4594.332370286474,42.547538439515385,11097.228391905137,35.63629538566331,0.05203345708435792,0.007537004772389706,788.3713109081726,4888.29865175577,1293.4982639362827,3307.2101700352678,140541.22003920734,0.013800494814627936,767.9333989704289,2510.696239289222,124.0719588604073,0.00010858908836596221,0.12429078921986872,0.0006674402151809163,0.15816471672906796,257.4443465538302
,,,,,,,,,,,,,,,,,,,,,,,,4.195572475685011,0.24733336735354552,,,,,,,,1.612058929970094,,,0.31414671068013394,1749.653547142932,1291.3350436823312,48.98696828544225,19128.554665796877,4.575094269663342,0.053253238630723586,0.004212714762924448,15891.66690916777,16608.250770431394,1632.1276799790805,3594.2672519326156,14660.07121549508,0.02887269335368896,937.9603084193939,4820.908628204847,58.257754385423766,0.00010046939820037044,0.1597416898095726,0.0004992599782198071,0.18693001263441822,407.2620156110149
,,,,,,,,,,,,,,,,,,,,,,,,1.4178164713364951,0.2426995307673115,,,,,,,,3.879952379297733,,,0.3141670185653533,7922.768012710149,1852.8765773631953,23.308338628252695,10507.997903511798,5.123315044192234,0.12419975145961297,0.004836885956464355,453.2713820970676,4797.146940361236,1220.1438113697122,19483.737024162903,4966.093378553888,0.020353109620511886,832.6220189873007,2957.124677728652,30.72706915029498,0.0000856631064548336,0.2422145290927323,0.0005242839820865767,0.14120316256175489,290.17885478188214
,,,,,,,,,,,,,,,,,,,,,,,,1.3940511926332566,0.25241544147253075,,,,,,,,2.5662968437849516,,,0.16463249570003155,3144.8308840155573,2350.648944585554,51.68642853046179,9679.441697128586,23.61540441912205,0.040583177246497765,0.006885999896275925,644.5882749130261,10189.528504829443,2841.568329438811,3215.1521033836243,26397.477813691206,0.020058078218597106,906.9643117916482,1790.2228610339735,28.184669363934663,0.00013239001011157488,0.14579666283402568,0.0005048857972269025,0.49710929933378056,208.603834411849
,,,,,,,,,,,,,,,,,,,,,,,,1.405170524567042,0.24858609762193015,,,,,,,,0.9143537409834037,,,0.16040871953942556,20082.232222570074,1792.3042341403489,18.28561383661481,8928.953842899213,5.122055481088822,0.0814388499813514,0.007052879312738271,817.8708674337356,11168.449572090474,2568.8564767410867,2441.052369086105,5663.243217877721,0.026218061338851534,537.9448315103714,4459.139236817599,21.493873684376766,0.00015472000062935479,0.17006092567692938,0.00035591987722930163,0.29913788461383467,354.1445519526787
,,,,,,,,,,,,,,,,,,,,,,,,1.4080050429460376,0.6926724798807099,,,,,,,,4.156362663177454,,,0.12361051471807478,51772.71386968841,7610.926934075349,22.46336086080002,7928.36338148026,19.976925405964106,0.041121962783503725,0.008776384987141178,3255.39474052217,6017.859152239018,3557.427275519631,8006.93819831936,10975.915355027055,0.0254911135208702,719.453387966654,4364.93126548455,21.4233290064878,0.00010079230577294683,0.14275725719751745,0.0005027989122560622,0.22384558462211676,338.5569481454402
,,,,,,,,,,,,,,,,,,,,,,,,1.2911271418287875,1.1651234138659514,,,,,,,,1.2104436559254863,,,0.11384410182342396,50393368.72077369,8018.812248598395,47.54237557872578,34035.97490541582,4.541233143213237,0.04014907178698404,0.0068367223496376955,353.6866967646715,3967.106911452709,1261.9133689563487,4926.647492439618,739838.9377721361,0.019009617106975383,751.9745307791713,2733.8530209595106,31.60141916918835,0.00010208056898775955,0.1968743337513975,0.0003196558151527209,0.10229417586635185,535.1865578608612
,,,,,,,,,,,,,,,,,,,,,,,,5.298544946309853,0.22818347576889617,,,,,,,,0.47118040926567234,,,0.01063355847691896,216095.1814135076,9287.382153242972,14.789309004411917,7177.679721684417,3.55034426548901,0.11498754057790324,0.007902710664452285,238.7237597923161,4010.3216015021426,1838.5938773846985,2942.149601283888,40074.4353208622,0.016470370651822462,2362.841437876292,1814.3162762643792,14.393031920418274,0.00015435885948365973,0.12091603831682653,0.0003160220979375434,0.16753768653600187,871.0611211358032
,,,,,,,,,,,,,,,,,,,,,,,,1.3768314774629131,0.21918634940419404,,,,,,,,8.637588372781183,,,0.00025622296140671597,233510.32454583657,2906.1819800557596,45.52152902157268,14751.753059263081,7.277749446595789,0.03865050873269437,0.004971645735531805,2493.5522774550413,13031.132019043805,1075.9422485608486,3845.8500353953427,11412.275365427135,0.015816774980121732,611.9344391514252,4570.645605010317,16.299814338678104,0.00011843558727126174,0.1870263357684509,0.00978568224911559,0.09167716677420136,161.60400517189134
,,,,,,,,,,,,,,,,,,,,,,,,5.081801140821106,0.6243623254514857,,,,,,,,2.008718005322296,,,45484.28563364507,51066.332354675214,2945.143446383901,52.43244721511171,8994.657325816854,7.945513827459206,0.04077794470080799,0.0031740721505165072,795.8770627238578,3836.5256549361616,1571.6920496014086,9934.874939673377,347.19929578514865,0.01554096208318981,542.3057874125373,6757.216448543968,13.189529718825838,0.000060866657133740614,0.25500640039036104,0.0002570227612960307,0.08950837209298781,341.1403376867081
